1863,"Morada Nova de Minas","MG"
1864,"Morro da Garça","MG"
1865,"Morro do Pilar","MG"
1866,"Munhoz","MG"
1867,"Muriaé","MG"
1868,"Mutum","MG"
1869,"Muzambinho","MG"
1870,"Nacip Raydan","MG"
1871,"Nanuque","MG"
1872,"Naque","MG"
1873,"Natalândia","MG"
1874,"Natércia","MG"
1875,"Nazareno","MG"
1876,"Nepomuceno","MG"
1877,"Ninheira","MG"
1878,"Nova Belém","MG"
1879,"Nova Era","MG"
1880,"Nova Lima","MG"
1881,"Nova Módica","MG"
1882,"Nova Ponte","MG"
1883,"Nova Porteirinha","MG"
1884,"Nova Resende","MG"
1885,"Nova Serrana","MG"
1886,"Nova União","MG"
1887,"Novo Cruzeiro","MG"
1888,"Novo Oriente de Minas","MG"
1889,"Novorizonte","MG"
1890,"Olaria","MG"
1891,"Olhos-d`Água","MG"
1892,"Olímpio Noronha","MG"
1893,"Oliveira","MG"
1894,"Oliveira Fortes","MG"
1895,"Onça de Pitangui","MG"
1896,"Oratórios","MG"
1897,"Orizânia","MG"
1898,"Ouro Branco","MG"
1899,"Ouro Fino","MG"
1900,"Ouro Preto","MG"
1901,"Ouro Verde de Minas","MG"
1902,"Padre Carvalho","MG"
1903,"Padre Paraíso","MG"
1904,"Pai Pedro","MG"
1905,"Paineiras","MG"
1906,"Pains","MG"
1907,"Paiva","MG"
1908,"Palma","MG"
1909,"Palmópolis","MG"
1910,"Papagaios","MG"
1911,"Pará de Minas","MG"
1912,"Paracatu","MG"
1913,"Paraguaçu","MG"
1914,"Paraisópolis","MG"
1915,"Paraopeba","MG"
1916,"Passa Quatro","MG"
1917,"Passa Tempo","MG"
1918,"Passabém","MG"
1919,"Passa-Vinte","MG"
1920,"Passos","MG"
1921,"Patis","MG"
1922,"Patos de Minas","MG"
1923,"Patrocínio","MG"
1924,"Patrocínio do Muriaé","MG"
1925,"Paula Cândido","MG"
1926,"Paulistas","MG"
1927,"Pavão","MG"
1928,"Peçanha","MG"
1929,"Pedra Azul","MG"
1930,"Pedra Bonita","MG"
1931,"Pedra do Anta","MG"
1932,"Pedra do Indaiá","MG"
1933,"Pedra Dourada","MG"
1934,"Pedralva","MG"
1935,"Pedras de Maria da Cruz","MG"
1936,"Pedrinópolis","MG"
1937,"Pedro Leopoldo","MG"
1938,"Pedro Teixeira","MG"
1939,"Pequeri","MG"
1940,"Pequi","MG"
1941,"Perdigão","MG"
1942,"Perdizes","MG"
1943,"Perdões","MG"
1944,"Periquito","MG"
1945,"Pescador","MG"
1946,"Piau","MG"
1947,"Piedade de Caratinga","MG"
1948,"Piedade de Ponte Nova","MG"
1949,"Piedade do Rio Grande","MG"
1950,"Piedade dos Gerais","MG"
1951,"Pimenta","MG"
1952,"Pingo-d`Água","MG"
1953,"Pintópolis","MG"
1954,"Piracema","MG"
1955,"Pirajuba","MG"
1956,"Piranga","MG"
1957,"Piranguçu","MG"
1958,"Piranguinho","MG"
1959,"Pirapetinga","MG"
1960,"Pirapora","MG"
1961,"Piraúba","MG"
1962,"Pitangui","MG"
1963,"Piumhi","MG"
1964,"Planura","MG"
1965,"Poço Fundo","MG"
1966,"Poços de Caldas","MG"
1967,"Pocrane","MG"
1968,"Pompéu","MG"
1969,"Ponte Nova","MG"
1970,"Ponto Chique","MG"
1971,"Ponto dos Volantes","MG"
1972,"Porteirinha","MG"
1973,"Porto Firme","MG"
1974,"Poté","MG"
1975,"Pouso Alegre","MG"
1976,"Pouso Alto","MG"
1977,"Prados","MG"
1978,"Prata","MG"
1979,"Pratápolis","MG"
1980,"Pratinha","MG"
1981,"Presidente Bernardes","MG"
1982,"Presidente Juscelino","MG"
1983,"Presidente Kubitschek","MG"
1984,"Presidente Olegário","MG"
1985,"Prudente de Morais","MG"
1986,"Quartel Geral","MG"
1987,"Queluzito","MG"
1988,"Raposos","MG"
1989,"Raul Soares","MG"
1990,"Recreio","MG"
1991,"Reduto","MG"
1992,"Resende Costa","MG"
1993,"Resplendor","MG"
1994,"Ressaquinha","MG"
1995,"Riachinho","MG"
1996,"Riacho dos Machados","MG"
1997,"Ribeirão das Neves","MG"
1998,"Ribeirão Vermelho","MG"
1999,"Rio Acima","MG"
2000,"Rio Casca","MG"
2001,"Rio do Prado","MG"
2002,"Rio Doce","MG"
2003,"Rio Espera","MG"
2004,"Rio Manso","MG"
2005,"Rio Novo","MG"
2006,"Rio Paranaíba","MG"
2007,"Rio Pardo de Minas","MG"
2008,"Rio Piracicaba","MG"
2009,"Rio Pomba","MG"
2010,"Rio Preto","MG"
2011,"Rio Vermelho","MG"
2012,"Ritápolis","MG"
2013,"Rochedo de Minas","MG"
2014,"Rodeiro","MG"
2015,"Romaria","MG"
2016,"Rosário da Limeira","MG"
2017,"Rubelita","MG"
2018,"Rubim","MG"
2019,"Sabará","MG"
2020,"Sabinópolis","MG"
2021,"Sacramento","MG"
2022,"Salinas","MG"
2023,"Salto da Divisa","MG"
2024,"Santa Bárbara","MG"
2025,"Santa Bárbara do Leste","MG"
2026,"Santa Bárbara do Monte Verde","MG"
2027,"Santa Bárbara do Tugúrio","MG"
2028,"Santa Cruz de Minas","MG"
2029,"Santa Cruz de Salinas","MG"
2030,"Santa Cruz do Escalvado","MG"
2031,"Santa Efigênia de Minas","MG"
2032,"Santa Fé de Minas","MG"
2033,"Santa Helena de Minas","MG"
2034,"Santa Juliana","MG"
2035,"Santa Luzia","MG"
2036,"Santa Margarida","MG"
2037,"Santa Maria de Itabira","MG"
2038,"Santa Maria do Salto","MG"
2039,"Santa Maria do Suaçuí","MG"
2040,"Santa Rita de Caldas","MG"
2041,"Santa Rita de Ibitipoca","MG"
2042,"Santa Rita de Jacutinga","MG"
2043,"Santa Rita de Minas","MG"
2044,"Santa Rita do Itueto","MG"
2045,"Santa Rita do Sapucaí","MG"
2046,"Santa Rosa da Serra","MG"
2047,"Santa Vitória","MG"
2048,"Santana da Vargem","MG"
2049,"Santana de Cataguases","MG"
2050,"Santana de Pirapama","MG"
2051,"Santana do Deserto","MG"
2052,"Santana do Garambéu","MG"
2053,"Santana do Jacaré","MG"
2054,"Santana do Manhuaçu","MG"
2055,"Santana do Paraíso","MG"
2056,"Santana do Riacho","MG"
2057,"Santana dos Montes","MG"
2058,"Santo Antônio do Amparo","MG"
2059,"Santo Antônio do Aventureiro","MG"
2060,"Santo Antônio do Grama","MG"
2061,"Santo Antônio do Itambé","MG"
2062,"Santo Antônio do Jacinto","MG"
2063,"Santo Antônio do Monte","MG"
2064,"Santo Antônio do Retiro","MG"
2065,"Santo Antônio do Rio Abaixo","MG"
2066,"Santo Hipólito","MG"
2067,"Santos Dumont","MG"
2068,"São Bento Abade","MG"
2069,"São Brás do Suaçuí","MG"
2070,"São Domingos das Dores","MG"
2071,"São Domingos do Prata","MG"
2072,"São Félix de Minas","MG"
2073,"São Francisco","MG"
2074,"São Francisco de Paula","MG"
2075,"São Francisco de Sales","MG"
2076,"São Francisco do Glória","MG"
2077,"São Geraldo","MG"
2078,"São Geraldo da Piedade","MG"
2079,"São Geraldo do Baixio","MG"
2080,"São Gonçalo do Abaeté","MG"
2081,"São Gonçalo do Pará","MG"
2082,"São Gonçalo do Rio Abaixo","MG"
2083,"São Gonçalo do Rio Preto","MG"
2084,"São Gonçalo do Sapucaí","MG"
2085,"São Gotardo","MG"
2086,"São João Batista do Glória","MG"
2087,"São João da Lagoa","MG"
2088,"São João da Mata","MG"
2089,"São João da Ponte","MG"
2090,"São João das Missões","MG"
2091,"São João del Rei","MG"
2092,"São João do Manhuaçu","MG"
2093,"São João do Manteninha","MG"
2094,"São João do Oriente","MG"
2095,"São João do Pacuí","MG"
2096,"São João do Paraíso","MG"
2097,"São João Evangelista","MG"
2098,"São João Nepomuceno","MG"
2099,"São Joaquim de Bicas","MG"
2100,"São José da Barra","MG"
2101,"São José da Lapa","MG"
2102,"São José da Safira","MG"
2103,"São José da Varginha","MG"
2104,"São José do Alegre","MG"
2105,"São José do Divino","MG"
2106,"São José do Goiabal","MG"
2107,"São José do Jacuri","MG"
2108,"São José do Mantimento","MG"
2109,"São Lourenço","MG"
2110,"São Miguel do Anta","MG"
2111,"São Pedro da União","MG"
2112,"São Pedro do Suaçuí","MG"
2113,"São Pedro dos Ferros","MG"
2114,"São Romão","MG"
2115,"São Roque de Minas","MG"
2116,"São Sebastião da Bela Vista","MG"
2117,"São Sebastião da Vargem Alegre","MG"
2118,"São Sebastião do Anta","MG"
2119,"São Sebastião do Maranhão","MG"
2120,"São Sebastião do Oeste","MG"
2121,"São Sebastião do Paraíso","MG"
2122,"São Sebastião do Rio Preto","MG"
2123,"São Sebastião do Rio Verde","MG"
2124,"São Thomé das Letras","MG"
2125,"São Tiago","MG"
2126,"São Tomás de Aquino","MG"
2127,"São Vicente de Minas","MG"
2128,"Sapucaí-Mirim","MG"
2129,"Sardoá","MG"
2130,"Sarzedo","MG"
2131,"Sem-Peixe","MG"
2132,"Senador Amaral","MG"
2133,"Senador Cortes","MG"
2134,"Senador Firmino","MG"
2135,"Senador José Bento","MG"
2136,"Senador Modestino Gonçalves","MG"
2137,"Senhora de Oliveira","MG"
2138,"Senhora do Porto","MG"
2139,"Senhora dos Remédios","MG"
2140,"Sericita","MG"
2141,"Seritinga","MG"
2142,"Serra Azul de Minas","MG"
2143,"Serra da Saudade","MG"
2144,"Serra do Salitre","MG"
2145,"Serra dos Aimorés","MG"
2146,"Serrania","MG"
2147,"Serranópolis de Minas","MG"
2148,"Serranos","MG"
2149,"Serro","MG"
2150,"Sete Lagoas","MG"
2151,"Setubinha","MG"
2152,"Silveirânia","MG"
2153,"Silvianópolis","MG"
2154,"Simão Pereira","MG"
2155,"Simonésia","MG"
2156,"Sobrália","MG"
2157,"Soledade de Minas","MG"
2158,"Tabuleiro","MG"
2159,"Taiobeiras","MG"
2160,"Taparuba","MG"
2161,"Tapira","MG"
2162,"Tapiraí","MG"
2163,"Taquaraçu de Minas","MG"
2164,"Tarumirim","MG"
2165,"Teixeiras","MG"
2166,"Teófilo Otoni","MG"
2167,"Timóteo","MG"
2168,"Tiradentes","MG"
2169,"Tiros","MG"
2170,"Tocantins","MG"
2171,"Tocos do Moji","MG"
2172,"Toledo","MG"
2173,"Tombos","MG"
2174,"Três Corações","MG"
2175,"Três Marias","MG"
2176,"Três Pontas","MG"
2177,"Tumiritinga","MG"
2178,"Tupaciguara","MG"
2179,"Turmalina","MG"
2180,"Turvolândia","MG"
2181,"Ubá","MG"
2182,"Ubaí","MG"
2183,"Ubaporanga","MG"
2184,"Uberaba","MG"
2185,"Uberlândia","MG"
2186,"Umburatiba","MG"
2187,"Unaí","MG"
2188,"União de Minas","MG"
2189,"Uruana de Minas","MG"
2190,"Urucânia","MG"
2191,"Urucuia","MG"
2192,"Vargem Alegre","MG"
2193,"Vargem Bonita","MG"
2194,"Vargem Grande do Rio Pardo","MG"
2195,"Varginha","MG"
2196,"Varjão de Minas","MG"
2197,"Várzea da Palma","MG"
2198,"Varzelândia","MG"
2199,"Vazante","MG"
2200,"Verdelândia","MG"
2201,"Veredinha","MG"
2202,"Veríssimo","MG"
2203,"Vermelho Novo","MG"
2204,"Vespasiano","MG"
2205,"Viçosa","MG"
2206,"Vieiras","MG"
2207,"Virgem da Lapa","MG"
2208,"Virgínia","MG"
2209,"Virginópolis","MG"
2210,"Virgolândia","MG"
2211,"Visconde do Rio Branco","MG"
2212,"Volta Grande","MG"
2213,"Wenceslau Braz","MG"
2214,"Água Clara","MS"
2215,"Alcinópolis","MS"
2216,"Amambaí","MS"
2217,"Anastácio","MS"
2218,"Anaurilândia","MS"
2219,"Angélica","MS"
2220,"Antônio João","MS"
2221,"Aparecida do Taboado","MS"
2222,"Aquidauana","MS"
2223,"Aral Moreira","MS"
2224,"Bandeirantes","MS"
2225,"Bataguassu","MS"
2226,"Bataiporã","MS"
2227,"Bela Vista","MS"
2228,"Bodoquena","MS"
2229,"Bonito","MS"
2230,"Brasilândia","MS"
2231,"Caarapó","MS"
2232,"Camapuã","MS"
2233,"Campo Grande","MS"
2234,"Caracol","MS"
2235,"Cassilândia","MS"
2236,"Chapadão do Sul","MS"
2237,"Corguinho","MS"
2238,"Coronel Sapucaia","MS"
2239,"Corumbá","MS"
2240,"Costa Rica","MS"
2241,"Coxim","MS"
2242,"Deodápolis","MS"
2243,"Dois Irmãos do Buriti","MS"
2244,"Douradina","MS"
2245,"Dourados","MS"
2246,"Eldorado","MS"
2247,"Fátima do Sul","MS"
2248,"Figueirão","MS"
2249,"Glória de Dourados","MS"
2250,"Guia Lopes da Laguna","MS"
2251,"Iguatemi","MS"
2252,"Inocência","MS"
2253,"Itaporã","MS"
2254,"Itaquiraí","MS"
2255,"Ivinhema","MS"
2256,"Japorã","MS"
2257,"Jaraguari","MS"
2258,"Jardim","MS"
2259,"Jateí","MS"
2260,"Juti","MS"
2261,"Ladário","MS"
2262,"Laguna Carapã","MS"
2263,"Maracaju","MS"
2264,"Miranda","MS"
2265,"Mundo Novo","MS"
2266,"Naviraí","MS"
2267,"Nioaque","MS"
2268,"Nova Alvorada do Sul","MS"
2269,"Nova Andradina","MS"
2270,"Novo Horizonte do Sul","MS"
2271,"Paranaíba","MS"
2272,"Paranhos","MS"
2273,"Pedro Gomes","MS"
2274,"Ponta Porã","MS"
2275,"Porto Murtinho","MS"
2276,"Ribas do Rio Pardo","MS"
2277,"Rio Brilhante","MS"
2278,"Rio Negro","MS"
2279,"Rio Verde de Mato Grosso","MS"
2280,"Rochedo","MS"
2281,"Santa Rita do Pardo","MS"
2282,"São Gabriel do Oeste","MS"
2283,"Selvíria","MS"
2284,"Sete Quedas","MS"
2285,"Sidrolândia","MS"
2286,"Sonora","MS"
2287,"Tacuru","MS"
2288,"Taquarussu","MS"
2289,"Terenos","MS"
2290,"Três Lagoas","MS"
2291,"Vicentina","MS"
2292,"Acorizal","MT"
2293,"Água Boa","MT"
2294,"Alta Floresta","MT"
2295,"Alto Araguaia","MT"
2296,"Alto Boa Vista","MT"
2297,"Alto Garças","MT"
2298,"Alto Paraguai","MT"
2299,"Alto Taquari","MT"
2300,"Apiacás","MT"
2301,"Araguaiana","MT"
2302,"Araguainha","MT"
2303,"Araputanga","MT"
2304,"Arenápolis","MT"
2305,"Aripuanã","MT"
2306,"Barão de Melgaço","MT"
2307,"Barra do Bugres","MT"
2308,"Barra do Garças","MT"
2309,"Bom Jesus do Araguaia","MT"
2310,"Brasnorte","MT"
2311,"Cáceres","MT"
2312,"Campinápolis","MT"
2313,"Campo Novo do Parecis","MT"
2314,"Campo Verde","MT"
2315,"Campos de Júlio","MT"
2316,"Canabrava do Norte","MT"
2317,"Canarana","MT"
2318,"Carlinda","MT"
2319,"Castanheira","MT"
2320,"Chapada dos Guimarães","MT"
2321,"Cláudia","MT"
2322,"Cocalinho","MT"
2323,"Colíder","MT"
2324,"Colniza","MT"
2325,"Comodoro","MT"
2326,"Confresa","MT"
2327,"Conquista d`Oeste","MT"
2328,"Cotriguaçu","MT"
2329,"Cuiabá","MT"
2330,"Curvelândia","MT"
2331,"Curvelândia","MT"
2332,"Denise","MT"
2333,"Diamantino","MT"
2334,"Dom Aquino","MT"
2335,"Feliz Natal","MT"
2336,"Figueirópolis d`Oeste","MT"
2337,"Gaúcha do Norte","MT"
2338,"General Carneiro","MT"
2339,"Glória d`Oeste","MT"
2340,"Guarantã do Norte","MT"
2341,"Guiratinga","MT"
2342,"Indiavaí","MT"
2343,"Ipiranga do Norte","MT"
2344,"Itanhangá","MT"
2345,"Itaúba","MT"
2346,"Itiquira","MT"
2347,"Jaciara","MT"
2348,"Jangada","MT"
2349,"Jauru","MT"
2350,"Juara","MT"
2351,"Juína","MT"
2352,"Juruena","MT"
2353,"Juscimeira","MT"
2354,"Lambari d`Oeste","MT"
2355,"Lucas do Rio Verde","MT"
2356,"Luciára","MT"
2357,"Marcelândia","MT"
2358,"Matupá","MT"
2359,"Mirassol d`Oeste","MT"
2360,"Nobres","MT"
2361,"Nortelândia","MT"
2362,"Nossa Senhora do Livramento","MT"
2363,"Nova Bandeirantes","MT"
2364,"Nova Brasilândia","MT"
2365,"Nova Canaã do Norte","MT"
2366,"Nova Guarita","MT"
2367,"Nova Lacerda","MT"
2368,"Nova Marilândia","MT"
2369,"Nova Maringá","MT"
2370,"Nova Monte verde","MT"
2371,"Nova Mutum","MT"
2372,"Nova Olímpia","MT"
2373,"Nova Santa Helena","MT"
2374,"Nova Ubiratã","MT"
2375,"Nova Xavantina","MT"
2376,"Novo Horizonte do Norte","MT"
2377,"Novo Mundo","MT"
2378,"Novo Santo Antônio","MT"
2379,"Novo São Joaquim","MT"
2380,"Paranaíta","MT"
2381,"Paranatinga","MT"
2382,"Pedra Preta","MT"
2383,"Peixoto de Azevedo","MT"
2384,"Planalto da Serra","MT"
2385,"Poconé","MT"
2386,"Pontal do Araguaia","MT"
2387,"Ponte Branca","MT"
2388,"Pontes e Lacerda","MT"
2389,"Porto Alegre do Norte","MT"
2390,"Porto dos Gaúchos","MT"
2391,"Porto Esperidião","MT"
2392,"Porto Estrela","MT"
2393,"Poxoréo","MT"
2394,"Primavera do Leste","MT"
2395,"Querência","MT"
2396,"Reserva do Cabaçal","MT"
2397,"Ribeirão Cascalheira","MT"
2398,"Ribeirãozinho","MT"
2399,"Rio Branco","MT"
2400,"Rondolândia","MT"
2401,"Rondonópolis","MT"
2402,"Rosário Oeste","MT"
2403,"Salto do Céu","MT"
2404,"Santa Carmem","MT"
2405,"Santa Cruz do Xingu","MT"
2406,"Santa Rita do Trivelato","MT"
2407,"Santa Terezinha","MT"
2408,"Santo Afonso","MT"
2409,"Santo Antônio do Leste","MT"
2410,"Santo Antônio do Leverger","MT"
2411,"São Félix do Araguaia","MT"
2412,"São José do Povo","MT"
2413,"São José do Rio Claro","MT"
2414,"São José do Xingu","MT"
2415,"São José dos Quatro Marcos","MT"
2416,"São Pedro da Cipa","MT"
2417,"Sapezal","MT"
2418,"Serra Nova Dourada","MT"
2419,"Sinop","MT"
2420,"Sorriso","MT"
2421,"Tabaporã","MT"
2422,"Tangará da Serra","MT"
2423,"Tapurah","MT"
2424,"Terra Nova do Norte","MT"
2425,"Tesouro","MT"
2426,"Torixoréu","MT"
2427,"União do Sul","MT"
2428,"Vale de São Domingos","MT"
2429,"Várzea Grande","MT"
2430,"Vera","MT"
2431,"Vila Bela da Santíssima Trindade","MT"
2432,"Vila Rica","MT"
2433,"Abaetetuba","PA"
2434,"Abel Figueiredo","PA"
2435,"Acará","PA"
2436,"Afuá","PA"
2437,"Água Azul do Norte","PA"
2438,"Alenquer","PA"
2439,"Almeirim","PA"
2440,"Altamira","PA"
2441,"Anajás","PA"
2442,"Ananindeua","PA"
2443,"Anapu","PA"
2444,"Augusto Corrêa","PA"
2445,"Aurora do Pará","PA"
2446,"Aveiro","PA"
2447,"Bagre","PA"
2448,"Baião","PA"
2449,"Bannach","PA"
2450,"Barcarena","PA"
2451,"Belém","PA"
2452,"Belterra","PA"
2453,"Benevides","PA"
2454,"Bom Jesus do Tocantins","PA"
2455,"Bonito","PA"
2456,"Bragança","PA"
2457,"Brasil Novo","PA"
2458,"Brejo Grande do Araguaia","PA"
2459,"Breu Branco","PA"
2460,"Breves","PA"
2461,"Bujaru","PA"
2462,"Cachoeira do Arari","PA"
2463,"Cachoeira do Piriá","PA"
2464,"Cametá","PA"
2465,"Canaã dos Carajás","PA"
2466,"Capanema","PA"
2467,"Capitão Poço","PA"
2468,"Castanhal","PA"
2469,"Chaves","PA"
2470,"Colares","PA"
2471,"Conceição do Araguaia","PA"
2472,"Concórdia do Pará","PA"
2473,"Cumaru do Norte","PA"
2474,"Curionópolis","PA"
2475,"Curralinho","PA"
2476,"Curuá","PA"
2477,"Curuçá","PA"
2478,"Dom Eliseu","PA"
2479,"Eldorado dos Carajás","PA"
2480,"Faro","PA"
2481,"Floresta do Araguaia","PA"
2482,"Garrafão do Norte","PA"
2483,"Goianésia do Pará","PA"
2484,"Gurupá","PA"
2485,"Igarapé-Açu","PA"
2486,"Igarapé-Miri","PA"
2487,"Inhangapi","PA"
2488,"Ipixuna do Pará","PA"
2489,"Irituia","PA"
2490,"Itaituba","PA"
2491,"Itupiranga","PA"
2492,"Jacareacanga","PA"
2493,"Jacundá","PA"
2494,"Juruti","PA"
2495,"Limoeiro do Ajuru","PA"
2496,"Mãe do Rio","PA"
2497,"Magalhães Barata","PA"
2498,"Marabá","PA"
2499,"Maracanã","PA"
2500,"Marapanim","PA"
2501,"Marituba","PA"
2502,"Medicilândia","PA"
2503,"Melgaço","PA"
2504,"Mocajuba","PA"
2505,"Moju","PA"
2506,"Monte Alegre","PA"
2507,"Muaná","PA"
2508,"Nova Esperança do Piriá","PA"
2509,"Nova Ipixuna","PA"
2510,"Nova Timboteua","PA"
2511,"Novo Progresso","PA"
2512,"Novo Repartimento","PA"
2513,"Óbidos","PA"
2514,"Oeiras do Pará","PA"
2515,"Oriximiná","PA"
2516,"Ourém","PA"
2517,"Ourilândia do Norte","PA"
2518,"Pacajá","PA"
2519,"Palestina do Pará","PA"
2520,"Paragominas","PA"
2521,"Parauapebas","PA"
2522,"Pau d`Arco","PA"
2523,"Peixe-Boi","PA"
2524,"Piçarra","PA"
2525,"Placas","PA"
2526,"Ponta de Pedras","PA"
2527,"Portel","PA"
2528,"Porto de Moz","PA"
2529,"Prainha","PA"
2530,"Primavera","PA"
2531,"Quatipuru","PA"
2532,"Redenção","PA"
2533,"Rio Maria","PA"
2534,"Rondon do Pará","PA"
2535,"Rurópolis","PA"
2536,"Salinópolis","PA"
2537,"Salvaterra","PA"
2538,"Santa Bárbara do Pará","PA"
2539,"Santa Cruz do Arari","PA"
2540,"Santa Isabel do Pará","PA"
2541,"Santa Luzia do Pará","PA"
2542,"Santa Maria das Barreiras","PA"
2543,"Santa Maria do Pará","PA"
2544,"Santana do Araguaia","PA"
2545,"Santarém","PA"
2546,"Santarém Novo","PA"
2547,"Santo Antônio do Tauá","PA"
2548,"São Caetano de Odivelas","PA"
2549,"São Domingos do Araguaia","PA"
2550,"São Domingos do Capim","PA"
2551,"São Félix do Xingu","PA"
2552,"São Francisco do Pará","PA"
2553,"São Geraldo do Araguaia","PA"
2554,"São João da Ponta","PA"
2555,"São João de Pirabas","PA"
2556,"São João do Araguaia","PA"
2557,"São Miguel do Guamá","PA"
2558,"São Sebastião da Boa Vista","PA"
2559,"Sapucaia","PA"
2560,"Senador José Porfírio","PA"
2561,"Soure","PA"
2562,"Tailândia","PA"
2563,"Terra Alta","PA"
2564,"Terra Santa","PA"
2565,"Tomé-Açu","PA"
2566,"Tracuateua","PA"
2567,"Trairão","PA"
2568,"Tucumã","PA"
2569,"Tucuruí","PA"
2570,"Ulianópolis","PA"
2571,"Uruará","PA"
2572,"Vigia","PA"
2573,"Viseu","PA"
2574,"Vitória do Xingu","PA"
2575,"Xinguara","PA"
2576,"Água Branca","PB"
2577,"Aguiar","PB"
2578,"Alagoa Grande","PB"
2579,"Alagoa Nova","PB"
2580,"Alagoinha","PB"
2581,"Alcantil","PB"
2582,"Algodão de Jandaíra","PB"
2583,"Alhandra","PB"
2584,"Amparo","PB"
2585,"Aparecida","PB"
2586,"Araçagi","PB"
2587,"Arara","PB"
2588,"Araruna","PB"
2589,"Areia","PB"
2590,"Areia de Baraúnas","PB"
2591,"Areial","PB"
2592,"Aroeiras","PB"
2593,"Assunção","PB"
2594,"Baía da Traição","PB"
2595,"Bananeiras","PB"
2596,"Baraúna","PB"
2597,"Barra de Santa Rosa","PB"
2598,"Barra de Santana","PB"
2599,"Barra de São Miguel","PB"
2600,"Bayeux","PB"
2601,"Belém","PB"
2602,"Belém do Brejo do Cruz","PB"
2603,"Bernardino Batista","PB"
2604,"Boa Ventura","PB"
2605,"Boa Vista","PB"
2606,"Bom Jesus","PB"
2607,"Bom Sucesso","PB"
2608,"Bonito de Santa Fé","PB"
2609,"Boqueirão","PB"
2610,"Borborema","PB"
2611,"Brejo do Cruz","PB"
2612,"Brejo dos Santos","PB"
2613,"Caaporã","PB"
2614,"Cabaceiras","PB"
2615,"Cabedelo","PB"
2616,"Cachoeira dos Índios","PB"
2617,"Cacimba de Areia","PB"
2618,"Cacimba de Dentro","PB"
2619,"Cacimbas","PB"
2620,"Caiçara","PB"
2621,"Cajazeiras","PB"
2622,"Cajazeirinhas","PB"
2623,"Caldas Brandão","PB"
2624,"Camalaú","PB"
2625,"Campina Grande","PB"
2626,"Campo de Santana","PB"
2627,"Capim","PB"
2628,"Caraúbas","PB"
2629,"Carrapateira","PB"
2630,"Casserengue","PB"
2631,"Catingueira","PB"
2632,"Catolé do Rocha","PB"
2633,"Caturité","PB"
2634,"Conceição","PB"
2635,"Condado","PB"
2636,"Conde","PB"
2637,"Congo","PB"
2638,"Coremas","PB"
2639,"Coxixola","PB"
2640,"Cruz do Espírito Santo","PB"
2641,"Cubati","PB"
2642,"Cuité","PB"
2643,"Cuité de Mamanguape","PB"
2644,"Cuitegi","PB"
2645,"Curral de Cima","PB"
2646,"Curral Velho","PB"
2647,"Damião","PB"
2648,"Desterro","PB"
2649,"Diamante","PB"
2650,"Dona Inês","PB"
2651,"Duas Estradas","PB"
2652,"Emas","PB"
2653,"Esperança","PB"
2654,"Fagundes","PB"
2655,"Frei Martinho","PB"
2656,"Gado Bravo","PB"
2657,"Guarabira","PB"
2658,"Gurinhém","PB"
2659,"Gurjão","PB"
2660,"Ibiara","PB"
2661,"Igaracy","PB"
2662,"Imaculada","PB"
2663,"Ingá","PB"
2664,"Itabaiana","PB"
2665,"Itaporanga","PB"
2666,"Itapororoca","PB"
2667,"Itatuba","PB"
2668,"Jacaraú","PB"
2669,"Jericó","PB"
2670,"João Pessoa","PB"
2671,"Juarez Távora","PB"
2672,"Juazeirinho","PB"
2673,"Junco do Seridó","PB"
2674,"Juripiranga","PB"
2675,"Juru","PB"
2676,"Lagoa","PB"
2677,"Lagoa de Dentro","PB"
2678,"Lagoa Seca","PB"
2679,"Lastro","PB"
2680,"Livramento","PB"
2681,"Logradouro","PB"
2682,"Lucena","PB"
2683,"Mãe d`Água","PB"
2684,"Malta","PB"
2685,"Mamanguape","PB"
2686,"Manaíra","PB"
2687,"Marcação","PB"
2688,"Mari","PB"
2689,"Marizópolis","PB"
2690,"Massaranduba","PB"
2691,"Mataraca","PB"
2692,"Matinhas","PB"
2693,"Mato Grosso","PB"
2694,"Maturéia","PB"
2695,"Mogeiro","PB"
2696,"Montadas","PB"
2697,"Monte Horebe","PB"
2698,"Monteiro","PB"
2699,"Mulungu","PB"
2700,"Natuba","PB"
2701,"Nazarezinho","PB"
2702,"Nova Floresta","PB"
2703,"Nova Olinda","PB"
2704,"Nova Palmeira","PB"
2705,"Olho d`Água","PB"
2706,"Olivedos","PB"
2707,"Ouro Velho","PB"
2708,"Parari","PB"
2709,"Passagem","PB"
2710,"Patos","PB"
2711,"Paulista","PB"
2712,"Pedra Branca","PB"
2713,"Pedra Lavrada","PB"
2714,"Pedras de Fogo","PB"
2715,"Pedro Régis","PB"
2716,"Piancó","PB"
2717,"Picuí","PB"
2718,"Pilar","PB"
2719,"Pilões","PB"
2720,"Pilõezinhos","PB"
2721,"Pirpirituba","PB"
2722,"Pitimbu","PB"
2723,"Pocinhos","PB"
2724,"Poço Dantas","PB"
2725,"Poço de José de Moura","PB"
2726,"Pombal","PB"
2727,"Prata","PB"
2728,"Princesa Isabel","PB"
2729,"Puxinanã","PB"
2730,"Queimadas","PB"
2731,"Quixabá","PB"
2732,"Remígio","PB"
2733,"Riachão","PB"
2734,"Riachão do Bacamarte","PB"
2735,"Riachão do Poço","PB"
2736,"Riacho de Santo Antônio","PB"
2737,"Riacho dos Cavalos","PB"
2738,"Rio Tinto","PB"
